LoC statistics for folder D:\Workspace\3.0 aimir-fep\src\main\java
Filename,File Type,Total Lines,Code Lines,Code&Comment Lines,Comment Lines,Blank Lines,%Comments
D:\Workspace\3.0 aimir-fep\src\main\java\.svn\all-wcprops, Unknown
D:\Workspace\3.0 aimir-fep\src\main\java\.svn\entries, Unknown
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\.svn\text-base\PSTNLogData.java.svn-base,Java,155,81,1,67,6,45%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\.svn\text-base\TOU_BLOCK.java.svn-base,Java,126,84,0,15,27,15%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\.svn\text-base,Dir,3962,2749,2,616,595,18%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\.svn\tmp\prop-base,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\.svn\tmp\props,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\.svn\tmp\text-base,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\.svn\tmp,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\.svn,Dir,3974,2759,2,616,597,18%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\AMUMDHistoryData.java,Java,100,56,0,35,9,38%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\ChannelInfo.java,Java,123,90,0,15,18,14%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\EMData.java,Java,318,176,0,109,33,38%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\EventLogData.java,Java,124,72,0,36,16,33%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\HMData.java,Java,179,132,0,21,26,13%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\Instrument.java,Java,899,707,0,23,169,3%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\LPData.java,Java,216,124,1,61,30,33%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\MDHistoryData.java,Java,101,50,0,41,10,45%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\MeterData.java,Java,166,83,0,68,15,45%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\MeteringFail.java,Java,154,82,0,52,20,38%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\MeterTimeSyncData.java,Java,149,109,0,10,30,8%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\NDHistoryData.java,Java,105,50,0,45,10,47%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\PowerQuality.java,Java,1047,853,0,18,176,2%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\PSTNLogData.java,Java,155,81,1,67,6,45%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\TOU_BLOCK.java,Java,126,84,0,15,27,15%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\vc\.svn\entries, Unknown
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\vc\.svn\prop-base,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\vc\.svn\props,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\vc\.svn\text-base\VCEventLogData.java.svn-base,Java,76,59,0,3,14,4%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\vc\.svn\text-base\VCParameterLogData.java.svn-base,Java,73,69,0,0,4,0%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\vc\.svn\text-base\VMCommonData.java.svn-base,Java,157,152,0,0,5,0%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\vc\.svn\text-base,Dir,306,280,0,3,23,1%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\vc\.svn\tmp\prop-base,Dir,0,0,0,0,0
